Car_Id,Car_Name,Year,Selling_Price_Lakh,Present_Price_Lakh,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
455,Grand I10,2016,2.18,6.66,131900,Petrol,Dealer,Manual,0
456,Hero Extreme,2013,0.23,0.63,157300,Petrol,Dealer,Manual,0
457,Sx4,2009,2.99,8.97,150600,Petrol,Dealer,Manual,0
458,City,2013,1.79,11.49,122200,Petrol,Dealer,Manual,0
459,Um Renegade Mojave,2017,0.8,1.96,64900,Petrol,Dealer,Manual,0
460,Tvs Apache Rtr 180,2012,0.13,0.66,172800,Petrol,Dealer,Manual,0
461,Wagon R,2009,1.26,5.09,226900,Petrol,Dealer,Manual,0
462,City,2006,1.63,11.94,167100,Petrol,Individual,Manual,0
463,Verna,2012,2.37,9.18,211800,Petrol,Individual,Manual,0
464,Ciaz,2017,2.26,9.69,71600,Petrol,Dealer,Manual,0
465,Eon,2013,0.91,4.05,104100,Petrol,Individual,Manual,0
466,I10,2011,0.98,5.43,78700,Petrol,Individual,Manual,0
467,Activa 4G,2017,0.3,0.88,109800,Petrol,Individual,Automatic,0
468,Verna,2012,3.15,9.35,243200,Petrol,Dealer,Manual,0
469,Bajaj Discover 100,2013,0.15,0.61,101400,Petrol,Dealer,Manual,0
470,Omni,2012,0.78,2.69,130500,Petrol,Individual,Manual,0
471,Brio,2012,1.44,5.36,136800,Petrol,Dealer,Manual,0
472,City,2015,4.12,12.78,115100,Petrol,Individual,Manual,1
473,Corolla Altis,2016,5.42,17.0,130400,Petrol,Dealer,Manual,0
474,Fortuner,2015,10.84,31.07,136500,Diesel,Dealer,Automatic,0
475,Creta,2015,4.09,14.35,118300,Diesel,Dealer,Manual,0
476,Activa 3G,2015,0.14,0.76,128700,Petrol,Individual,Automatic,0
477,I20,2012,1.5,6.3,229300,Petrol,Dealer,Manual,0
478,Etios G,2015,2.75,6.41,117200,Petrol,Individual,Manual,0
479,Fortuner,2012,5.88,29.95,231400,Diesel,Dealer,Automatic,0
480,Sx4,2012,1.05,7.46,111000,Petrol,Dealer,Manual,0
481,Camry,2006,6.88,24.16,135900,Petrol,Individual,Automatic,0
482,Yamaha Fazer ,2014,0.37,1.26,64100,Petrol,Dealer,Manual,0
483,Corolla Altis,2010,4.17,17.61,205000,Petrol,Dealer,Manual,0
484,Brio,2012,1.38,5.66,130800,Petrol,Dealer,Manual,0
485,Corolla Altis,2008,3.41,17.22,48300,Petrol,Dealer,Manual,0
486,I10,2012,1.37,5.61,178100,Petrol,Dealer,Manual,0
487,Royal Enfield Thunder 350,2013,0.19,1.2,125100,Petrol,Dealer,Manual,0
488,Alto 800,2017,1.93,3.69,124400,Petrol,Individual,Manual,0
489,Verna,2014,2.88,9.68,169400,Petrol,Individual,Manual,0
490,Hero Splender Plus,2016,0.16,0.38,136200,Petrol,Dealer,Manual,0
491,Innova,2009,3.62,19.01,200600,Diesel,Dealer,Manual,0
492,Corolla Altis,2014,5.46,16.13,102800,Petrol,Dealer,Manual,0
493,Bajaj Avenger 220 Dtsi,2012,0.63,2.14,89600,Petrol,Individual,Manual,0
494,Hero Honda Passion Pro,2012,0.23,0.7,104500,Petrol,Dealer,Manual,0
495,Creta,2016,5.99,13.54,119200,Diesel,Individual,Manual,0
496,Verna,2014,2.37,9.54,225000,Petrol,Dealer,Manual,0
497,Sx4,2010,1.44,7.73,60900,Petrol,Dealer,Manual,0
498,Grand I10,2014,1.98,6.15,102600,Petrol,Dealer,Manual,0
499,Ktm Rc200,2017,0.81,1.95,61500,Petrol,Individual,Manual,0
500,Bajaj  Ct 100,2015,0.29,0.73,121200,Petrol,Dealer,Manual,0
501,Bajaj Avenger 220 Dtsi,2012,0.18,0.76,167000,Petrol,Individual,Manual,0
502,Amaze,2014,1.65,6.28,222500,Petrol,Individual,Manual,0
503,Tvs Apache Rtr 160,2015,0.49,1.17,149900,Petrol,Individual,Manual,0
504,Amaze,2014,2.88,7.19,60500,Petrol,Dealer,Manual,0
505,Creta,2015,5.13,13.65,119800,Diesel,Dealer,Manual,0
506,Bajaj Pulsar 220 F,2016,0.32,0.75,142400,Petrol,Individual,Manual,0
507,Corolla Altis,2012,4.41,17.64,170700,Petrol,Dealer,Manual,0
508,Fortuner,2010,10.34,32.09,35700,Diesel,Dealer,Automatic,0
509,Bajaj Pulsar  Ns 200,2014,0.32,0.79,94300,Petrol,Dealer,Manual,0
510,Jazz,2017,2.55,8.68,59300,Petrol,Dealer,Manual,0
511,Verna,2015,4.48,10.54,60600,Petrol,Individual,Manual,0
512,Etios Liva,2011,1.68,5.69,63200,Diesel,Dealer,Manual,0
513,City,2013,3.35,10.74,147200,Petrol,Dealer,Manual,0
514,Amaze,2015,1.76,6.61,117200,Petrol,Individual,Manual,0
515,Ciaz,2015,4.82,10.46,91700,Petrol,Individual,Manual,0
516,City,2012,2.61,11.3,81200,Petrol,Dealer,Manual,0
517,Verna,2012,3.05,10.26,179400,Petrol,Individual,Manual,0
518,Bajaj Discover 125,2012,0.1,0.46,108800,Petrol,Dealer,Manual,0
519,City,2008,3.39,10.72,305900,Petrol,Dealer,Manual,0
520,Honda Cb Twister,2012,0.11,0.41,184800,Petrol,Individual,Manual,0
521,Baleno,2016,2.82,7.69,87100,Petrol,Individual,Automatic,0
522,Jazz,2012,2.47,9.01,114600,Petrol,Dealer,Manual,0
523,Bajaj Discover 125,2012,0.34,1.12,164300,Petrol,Dealer,Manual,0
524,Ciaz,2014,3.38,9.72,18900,Petrol,Dealer,Manual,0
525,Camry,2006,6.54,24.54,223900,Petrol,Dealer,Automatic,0
526,Amaze,2015,1.39,6.47,85100,Petrol,Dealer,Manual,0
527,Bajaj Pulsar 220 F,2014,0.19,0.75,69500,Petrol,Individual,Manual,0
528,Activa 4G,2017,0.19,0.77,90500,Petrol,Dealer,Automatic,0
529,Verna,2015,3.25,9.4,61200,Petrol,Dealer,Manual,0
530,I20,2017,3.17,7.19,152000,Petrol,Dealer,Manual,0
531,City,2017,4.51,11.1,92400,Petrol,Dealer,Manual,0
532,Tvs Jupyter,2014,0.25,0.85,157800,Petrol,Dealer,Automatic,0
533,Ktm Rc200,2016,0.85,2.18,136300,Petrol,Dealer,Manual,0
534,Brio,2013,0.89,6.12,127900,Petrol,Individual,Manual,0
535,Wagon R,2015,1.58,4.08,87700,Petrol,Individual,Manual,1
536,Bajaj Pulsar 135 Ls,2014,0.46,1.2,122000,Petrol,Dealer,Manual,0
537,Royal Enfield Thunder 500,2016,0.35,1.68,108500,Petrol,Dealer,Manual,0
538,Amaze,2014,2.57,6.99,37600,Petrol,Individual,Manual,0
539,Jazz,2013,3.01,8.2,171400,Petrol,Dealer,Manual,0
540,City,2006,2.96,11.47,50900,Petrol,Dealer,Manual,0
541,Corolla Altis,2014,2.92,19.38,120800,Petrol,Dealer,Manual,0
542,Innova,2009,3.64,17.79,143900,Diesel,Dealer,Manual,0
543,Honda Activa 4G,2017,0.22,0.43,70700,Petrol,Dealer,Automatic,0
544,Hero Hunk,2007,0.15,0.7,203300,Petrol,Dealer,Manual,0
545,Brio,2013,2.17,5.84,149300,Petrol,Dealer,Manual,0
546,Hero Splender Plus,2016,0.49,1.19,95200,Petrol,Individual,Manual,0
547,Bajaj Pulsar 150,2014,0.27,1.52,148300,Petrol,Dealer,Manual,0
548,Eon,2014,1.42,4.7,118600,Petrol,Dealer,Manual,0
549,City,2016,2.43,11.77,140100,Petrol,Dealer,Manual,0
550,Hero  Ignitor Disc,2013,0.3,1.1,123500,Petrol,Individual,Manual,0
551,Ciaz,2015,2.47,10.31,135000,Petrol,Individual,Manual,0
552,Elantra,2015,5.39,15.32,127300,Diesel,Dealer,Automatic,0
553,Tvs Jupyter,2014,0.16,1.04,104100,Petrol,Dealer,Automatic,0
554,Verna,2015,2.48,10.18,99100,Petrol,Dealer,Manual,0
555,Hero Glamour,2013,0.13,0.46,201900,Petrol,Individual,Manual,0
556,Ciaz,2016,2.94,10.03,69600,Petrol,Dealer,Manual,0
557,Honda Activa 4G,2017,0.41,0.77,81500,Petrol,Individual,Automatic,0
558,Dzire,2009,1.93,7.34,307800,Diesel,Individual,Manual,0
559,City,2011,2.2,12.52,158200,Petrol,Dealer,Manual,0
560,Bajaj  Ct 100,2015,0.1,0.26,27200,Petrol,Individual,Manual,0
561,Elantra,2015,2.95,14.43,129300,Diesel,Individual,Automatic,0
562,Jazz,2014,1.72,7.23,74100,Petrol,Dealer,Manual,0
563,City,2014,3.39,12.11,176000,Petrol,Individual,Manual,0
564,Corolla,2004,3.88,12.7,243400,Petrol,Dealer,Automatic,0
565,Innova,2012,5.36,18.14,163300,Diesel,Dealer,Manual,0
566,Royal Enfield Thunder 350,2014,0.34,1.2,134600,Petrol,Dealer,Manual,0
567,Activa 3G,2008,0.11,0.42,41800,Petrol,Individual,Automatic,0
568,Honda Cb Unicorn,2015,0.33,0.85,98300,Petrol,Dealer,Manual,1
569,Verna,2017,4.01,10.15,124200,Petrol,Individual,Manual,0
570,I10,2011,0.61,4.43,112900,Petrol,Dealer,Manual,1
571,Fortuner,2011,4.68,29.84,204500,Diesel,Individual,Automatic,0
572,Ktm 390 Duke ,2014,1.04,3.25,121000,Petrol,Individual,Manual,0
573,Xcent,2015,2.3,7.39,106000,Petrol,Individual,Manual,0
574,Honda Cb Shine,2008,0.1,0.46,192300,Petrol,Dealer,Manual,0
575,Brio,2016,2.09,7.23,61100,Petrol,Dealer,Manual,0
576,Hero Splender Ismart,2015,0.25,0.79,39600,Petrol,Dealer,Manual,0
577,City,2006,3.84,11.58,198500,Petrol,Individual,Manual,0
578,Grand I10,2016,2.05,5.71,149800,Petrol,Dealer,Manual,0
579,Amaze,2015,2.05,5.97,69100,Petrol,Dealer,Manual,0
580,Eon,2016,1.71,4.12,133300,Petrol,Dealer,Manual,0
581,Royal Enfield Classic 350,2014,0.47,1.63,94600,Petrol,Dealer,Manual,0
582,Etios Liva,2013,1.22,6.94,57500,Diesel,Dealer,Manual,0
583,800,2003,0.58,2.29,194400,Petrol,Dealer,Manual,0
584,Bajaj Dominar 400,2017,0.45,1.28,61200,Petrol,Individual,Manual,0
585,Brio,2014,1.71,5.4,58600,Petrol,Individual,Manual,0
586,Vitara Brezza,2018,5.45,10.01,71900,Diesel,Dealer,Manual,0
587,Hero Hunk,2007,0.1,0.6,172900,Petrol,Dealer,Manual,0
588,Corolla Altis,2008,2.59,16.97,172300,Petrol,Dealer,Manual,0
589,City,2014,3.41,12.38,161600,Petrol,Dealer,Manual,0
590,I10,2013,1.24,4.1,131700,Petrol,Dealer,Manual,0
591,Verna,2017,4.12,9.3,107800,Petrol,Individual,Manual,0
592,City,2007,3.05,12.41,218500,Petrol,Dealer,Manual,0
593,Bajaj Pulsar  Ns 200,2014,0.49,1.3,97200,Petrol,Individual,Manual,0
594,Royal Enfield Thunder 500,2014,0.59,1.52,169000,Petrol,Individual,Manual,0
595,Wagon R,2014,1.66,4.6,73900,Petrol,Individual,Manual,0
596,Bajaj Avenger 220 Dtsi,2010,0.27,1.34,109000,Petrol,Individual,Manual,0
597,Etios Cross,2015,2.48,8.76,91200,Petrol,Dealer,Manual,0
598,Sx4,2008,2.18,8.15,137600,Petrol,Individual,Manual,0
599,I10,2012,0.85,4.34,95600,Petrol,Dealer,Manual,0
600,Brio,2015,2.77,6.74,111000,Petrol,Individual,Manual,0
601,Honda Cb Shine,2009,0.15,0.46,198700,Petrol,Dealer,Manual,0
602,Fortuner,2015,7.05,28.07,101400,Diesel,Individual,Automatic,0
603,Dzire,2010,1.51,8.39,246400,Diesel,Individual,Manual,0
604,Corolla Altis,2017,5.12,17.02,68200,Petrol,Dealer,Manual,0
605,Swift,2017,2.34,6.11,138500,Petrol,Individual,Manual,0
606,Honda Cb Shine,2012,0.33,1.24,176800,Petrol,Dealer,Manual,0
607,Bajaj Pulsar Rs200,2016,0.44,1.01,77000,Petrol,Individual,Manual,0
608,Honda Cb Hornet 160R,2016,0.33,0.99,88100,Petrol,Dealer,Manual,0
609,Corolla,2004,2.16,13.58,86500,Petrol,Dealer,Automatic,0
610,I10,2012,0.65,4.93,92800,Petrol,Individual,Manual,0
611,Tvs Apache Rtr 160,2014,0.23,0.65,59500,Petrol,Individual,Manual,0
612,Corolla Altis,2017,8.62,18.29,78000,Petrol,Dealer,Manual,0
613,Fortuner,2017,11.84,28.48,43500,Diesel,Dealer,Automatic,0
614,Activa 3G,2012,0.23,0.85,66700,Petrol,Dealer,Automatic,0
615,City,2017,5.58,12.24,154300,Petrol,Dealer,Manual,0
616,Corolla Altis,2012,2.98,18.14,71300,Petrol,Dealer,Manual,0
617,Honda Cb Shine,2010,0.37,1.24,86100,Petrol,Dealer,Manual,0
618,Suzuki Access 125,2008,0.12,0.46,247400,Petrol,Dealer,Automatic,0
619,Hero Extreme,2013,0.15,0.86,202000,Petrol,Dealer,Manual,0
620,Ciaz,2015,2.13,8.99,60700,Petrol,Dealer,Manual,0
621,Sx4,2006,2.02,8.25,210800,Petrol,Dealer,Manual,0
622,Corolla Altis,2009,4.53,19.11,161700,Petrol,Dealer,Manual,0
623,Honda Cb Shine,2013,0.14,0.46,136800,Petrol,Dealer,Manual,0
624,Wagon R,2011,0.74,4.91,98000,Petrol,Individual,Manual,0
625,Ertiga,2014,1.77,9.65,142500,Diesel,Dealer,Manual,0
626,Tvs Jupyter,2014,0.21,0.77,119100,Petrol,Individual,Automatic,0
627,Ciaz,2016,3.52,9.15,124400,Petrol,Dealer,Manual,0
628,Wagon R,2007,1.39,4.11,196200,Petrol,Dealer,Manual,0
629,Jazz,2010,2.14,7.85,181900,Petrol,Dealer,Manual,0
630,Brio,2016,2.04,5.28,124500,Petrol,Individual,Manual,0
631,Hero Splender Ismart,2015,0.12,0.43,85100,Petrol,Dealer,Manual,0
632,Royal Enfield Classic 350,2017,0.54,1.46,68300,Petrol,Individual,Manual,0
633,Yamaha Fz S V 2.0,2017,0.33,0.67,134200,Petrol,Individual,Manual,0
634,Honda Activa 125,2016,0.17,0.46,101400,Petrol,Dealer,Automatic,0
635,Verna,2017,4.21,9.18,66000,Petrol,Individual,Manual,0
636,Baleno,2016,1.82,8.12,110700,Petrol,Individual,Automatic,0
637,Yamaha Fz S V 2.0,2015,0.24,1.0,87900,Petrol,Dealer,Manual,0
638,Bajaj Avenger 220,2016,0.36,0.76,87500,Petrol,Dealer,Manual,0
639,Royal Enfield Classic 500,2009,0.19,1.45,178600,Petrol,Individual,Manual,0
640,City,2013,2.72,11.8,91600,Petrol,Dealer,Manual,0
641,Bajaj Pulsar 220 F,2016,0.24,0.75,95300,Petrol,Individual,Manual,0
642,Ciaz,2015,4.27,9.77,78600,Petrol,Individual,Manual,0
643,Royal Enfield Classic 350,2014,0.56,1.36,117800,Petrol,Dealer,Manual,1
644,Activa 3G,2015,0.23,0.51,75000,Petrol,Individual,Automatic,0
645,Corolla Altis,2008,3.58,16.5,76700,Petrol,Individual,Manual,0
646,Corolla Altis,2010,3.27,17.9,166700,Petrol,Dealer,Manual,0
647,Ciaz,2016,3.38,10.18,84800,Petrol,Individual,Manual,0
648,Verna,2014,2.23,9.96,90200,Petrol,Individual,Manual,0
649,Yamaha Fz S V 2.0,2017,0.21,0.83,107000,Petrol,Individual,Manual,0
650,Etios Liva,2014,1.14,5.94,141100,Diesel,Individual,Manual,0
651,Bajaj Avenger 220 Dtsi,2011,0.46,1.61,118900,Petrol,Individual,Manual,0
652,Amaze,2015,2.39,6.14,172000,Petrol,Dealer,Manual,0
653,Grand I10,2017,3.25,6.52,104000,Petrol,Dealer,Manual,0
654,Fortuner,2011,9.16,31.97,227800,Diesel,Dealer,Automatic,0
655,Corolla Altis,2011,4.56,18.19,140700,Petrol,Individual,Manual,0
656,Verna,2013,2.86,8.64,156500,Petrol,Dealer,Manual,0
657,Etios G,2015,2.52,6.68,97400,Petrol,Dealer,Manual,0
658,Hero Passion Pro,2015,0.17,0.44,132500,Petrol,Individual,Manual,0
659,Honda Activa 4G,2017,0.1,0.41,106600,Petrol,Individual,Automatic,0
660,Royal Enfield Classic 350,2013,0.85,2.23,118000,Petrol,Dealer,Manual,0
661,Etios Cross,2015,2.25,7.79,98300,Petrol,Individual,Manual,0
662,Honda Cb Unicorn,2015,0.4,0.87,73400,Petrol,Dealer,Manual,0
663,Bajaj Discover 125,2011,0.23,0.78,165000,Petrol,Dealer,Manual,0
664,Etios Gd,2015,3.13,7.67,87800,Diesel,Dealer,Manual,0
665,City,2012,3.75,11.62,109900,Petrol,Individual,Manual,0
666,City,2011,3.59,11.23,84400,Petrol,Individual,Manual,0
667,Jazz,2010,1.06,7.89,143600,Petrol,Dealer,Manual,0
668,I20,2012,0.94,7.57,100800,Petrol,Dealer,Manual,0
669,Royal Enfield Classic 350,2014,0.41,1.18,87200,Petrol,Individual,Manual,0
670,Creta,2015,5.94,12.93,193700,Diesel,Individual,Manual,0
671,City,2010,3.48,11.32,117200,Petrol,Dealer,Manual,1
672,Brio,2015,2.24,5.9,118800,Petrol,Dealer,Manual,0
673,S Cross,2015,2.95,8.06,110800,Diesel,Individual,Manual,0
674,Amaze,2014,2.33,6.36,174500,Petrol,Individual,Manual,0
675,City,2006,1.78,11.38,152000,Petrol,Individual,Manual,0
676,City,2013,2.85,11.56,128200,Petrol,Individual,Manual,0
677,Ritz,2014,1.72,5.78,88000,Petrol,Individual,Manual,0
678,Sx4,2013,3.26,8.72,96300,Petrol,Dealer,Manual,0
679,Grand I10,2013,2.21,6.64,184300,Petrol,Dealer,Manual,0
680,Alto K10,2013,0.92,4.31,191300,Petrol,Dealer,Manual,0
681,Verna,2017,2.41,9.23,53000,Petrol,Individual,Manual,0
682,Innova,2010,3.49,18.36,155300,Diesel,Dealer,Manual,1
683,Bajaj Avenger 220,2016,0.24,1.14,63000,Petrol,Individual,Manual,0
684,City,2010,1.75,12.1,175800,Petrol,Individual,Manual,0
685,Innova,2012,3.84,19.82,107100,Diesel,Dealer,Manual,0
686,Corolla Altis,2008,3.34,17.0,175400,Petrol,Dealer,Manual,0
687,Jazz,2017,3.15,8.66,54400,Petrol,Dealer,Manual,0
688,Corolla Altis,2010,2.71,17.1,212100,Petrol,Individual,Manual,1
689,City,2008,2.22,11.87,316300,Petrol,Dealer,Manual,0
690,Royal Enfield Thunder 500,2014,0.67,1.8,106700,Petrol,Individual,Manual,0
691,Bajaj Avenger 150,2016,0.25,1.14,184600,Petrol,Dealer,Manual,0
692,I10,2013,1.32,5.22,96600,Petrol,Dealer,Manual,0
693,Bajaj Pulsar  Ns 200,2014,0.31,1.34,95200,Petrol,Individual,Manual,0
694,City,2012,3.21,12.43,247000,Petrol,Dealer,Manual,0
695,Corolla Altis,2013,5.36,15.82,164600,Petrol,Dealer,Manual,0
696,Honda Cbr 150,2014,0.25,1.02,170300,Petrol,Dealer,Manual,0
697,Brio,2012,1.03,5.76,74400,Petrol,Individual,Manual,0
698,City,2009,3.32,11.75,93900,Petrol,Dealer,Manual,0
699,City,2006,2.16,11.07,193400,Petrol,Dealer,Manual,0
700,Etios Cross,2015,3.05,8.26,127200,Petrol,Dealer,Manual,0
701,Swift,2016,1.98,5.89,77700,Petrol,Dealer,Manual,0
702,City,2014,2.66,12.31,132300,Petrol,Individual,Manual,0
703,Swift,2016,1.39,5.59,145400,Petrol,Dealer,Manual,0
704,City,2013,3.45,12.49,112900,Petrol,Dealer,Manual,0
705,Ciaz,2017,2.32,9.86,58900,Petrol,Individual,Manual,0
706,City,2016,5.72,11.75,76600,Petrol,Dealer,Manual,0
707,Amaze,2015,2.28,6.19,158100,Petrol,Individual,Manual,0
708,Honda Cb Shine,2007,0.1,0.46,154900,Petrol,Dealer,Manual,0
709,Ciaz,2017,3.05,9.34,23100,Petrol,Dealer,Manual,0
710,City,2015,3.63,12.52,80800,Petrol,Individual,Manual,0
711,Etios Liva,2012,0.84,5.8,164200,Diesel,Dealer,Manual,0
712,Royal Enfield Classic 500,2009,0.27,1.78,153800,Petrol,Individual,Manual,0
713,Sx4,2009,1.15,7.79,187200,Petrol,Dealer,Manual,0
714,Honda Cb Shine,2012,0.18,0.82,160300,Petrol,Dealer,Manual,0
715,Baleno,2016,2.2,7.17,93400,Petrol,Individual,Automatic,0
716,Jazz,2017,2.69,8.02,68000,Petrol,Dealer,Manual,0
717,Jazz,2013,2.13,8.08,110700,Petrol,Dealer,Manual,0
718,City,2016,4.75,12.5,46100,Petrol,Individual,Manual,0
719,Ritz,2013,1.26,4.93,116500,Petrol,Individual,Manual,0
720,Corolla Altis,2017,3.35,16.45,87000,Petrol,Dealer,Manual,0
721,Corolla Altis,2017,7.51,18.3,89100,Petrol,Dealer,Manual,0
722,Royal Enfield Thunder 350,2016,0.35,1.2,53900,Petrol,Individual,Manual,0
723,I10,2011,1.06,4.89,204500,Petrol,Individual,Manual,0
724,Verna,2016,4.38,8.77,49500,Petrol,Dealer,Manual,0
725,Dzire,2013,2.22,8.67,116100,Diesel,Individual,Manual,0
726,Innova,2010,3.42,20.82,198000,Diesel,Dealer,Manual,0
727,I10,2013,1.33,4.69,75200,Petrol,Dealer,Manual,0
728,Corolla Altis,2014,4.03,17.86,76800,Petrol,Dealer,Manual,1
729,Activa 4G,2017,0.19,0.41,89500,Petrol,Dealer,Automatic,0
730,Innova,2005,3.82,15.09,316200,Diesel,Dealer,Manual,0
731,Omni,2012,0.8,2.66,184200,Petrol,Dealer,Manual,0
732,Eon,2012,0.65,3.74,207900,Petrol,Dealer,Manual,0
733,Bajaj Pulsar 150,2012,0.2,0.74,135500,Petrol,Individual,Manual,0
734,Etios Cross,2014,1.94,8.54,73100,Petrol,Dealer,Manual,0
735,Hero  Ignitor Disc,2013,0.17,0.59,107600,Petrol,Dealer,Manual,0
736,Yamaha Fz  V 2.0,2016,0.38,0.93,123900,Petrol,Dealer,Manual,0
737,City,2009,2.23,11.36,127800,Petrol,Individual,Manual,0
738,City,2008,1.45,10.58,177400,Petrol,Individual,Manual,0
739,Eon,2013,0.91,4.35,91400,Petrol,Individual,Manual,0
740,Innova,2012,3.64,19.11,108400,Diesel,Individual,Manual,0
741,Fortuner,2014,9.23,28.14,202400,Diesel,Dealer,Automatic,0
742,Corolla,2004,3.15,13.0,163500,Petrol,Individual,Automatic,0
743,Xcent,2017,2.61,6.59,50200,Petrol,Dealer,Manual,0
744,Ciaz,2016,2.7,10.03,134900,Petrol,Dealer,Manual,0
745,City,2011,3.53,11.58,191200,Petrol,Dealer,Manual,0
746,City,2017,3.39,11.62,75400,Petrol,Individual,Manual,0
747,Bajaj Avenger 150,2016,0.23,0.74,134400,Petrol,Individual,Manual,0
748,City,2006,1.98,11.25,166500,Petrol,Individual,Manual,1
749,Bajaj Avenger 220 Dtsi,2010,0.21,1.15,203000,Petrol,Dealer,Manual,0
750,Grand I10,2016,1.23,5.66,150300,Petrol,Individual,Manual,0
751,800,2003,0.51,2.39,120400,Petrol,Individual,Manual,0
752,Um Renegade Mojave,2017,0.89,2.16,38800,Petrol,Dealer,Manual,0
753,Corolla Altis,2010,3.87,18.7,117900,Petrol,Dealer,Manual,0
754,City,2016,2.48,11.44,73600,Petrol,Dealer,Manual,0
755,Yamaha Fz S V 2.0,2015,0.11,0.67,74200,Petrol,Dealer,Manual,0
756,Amaze,2014,2.33,6.66,164900,Petrol,Individual,Manual,0
757,Honda Cb Hornet 160R,2017,0.19,0.7,73700,Petrol,Individual,Manual,0
758,City,2016,2.6,10.82,54500,Petrol,Dealer,Manual,0
759,Bajaj Pulsar 220 F,2011,0.31,1.25,71600,Petrol,Dealer,Manual,0
760,Suzuki Access 125,2008,0.2,0.67,214600,Petrol,Dealer,Automatic,0
761,Mahindra Mojo Xt300,2016,0.59,1.56,94300,Petrol,Individual,Manual,0
762,City,2015,4.73,13.15,120700,Petrol,Dealer,Manual,0
763,Brio,2015,2.72,6.46,141800,Petrol,Dealer,Manual,0
764,Honda Karizma,2011,0.53,1.61,167800,Petrol,Dealer,Manual,0
765,Hyosung Gt250R,2014,0.63,3.29,105100,Petrol,Dealer,Manual,0
766,City,2006,2.05,11.82,235100,Petrol,Individual,Manual,0
767,Bajaj Pulsar 150,2011,0.14,0.89,215900,Petrol,Dealer,Manual,0
768,Sx4,2013,2.92,7.65,175000,Petrol,Individual,Manual,0
769,Tvs Jupyter,2014,0.12,0.54,150900,Petrol,Individual,Automatic,0
770,Fortuner,2011,9.01,31.42,146600,Diesel,Individual,Automatic,0
771,Innova,2005,6.66,20.1,186800,Diesel,Individual,Manual,0
772,City,2015,3.8,11.44,140800,Petrol,Dealer,Manual,0
773,I20,2011,1.39,7.9,145000,Petrol,Dealer,Manual,0
774,City,2009,3.65,11.31,106000,Petrol,Dealer,Manual,0
775,Eon,2014,2.07,5.14,95900,Petrol,Dealer,Manual,0
776,Bajaj Pulsar 150,2009,0.29,1.37,70200,Petrol,Dealer,Manual,0
777,Bajaj Pulsar  Ns 200,2014,0.21,1.0,87100,Petrol,Dealer,Manual,0
778,Verna,2016,3.85,9.22,48800,Petrol,Dealer,Manual,0
779,Bajaj Avenger 220 Dtsi,2012,0.27,0.84,114400,Petrol,Individual,Manual,0
780,Tvs Apache Rtr 180,2012,0.15,0.88,186100,Petrol,Dealer,Manual,0
781,Ignis,2017,2.22,4.57,90000,Petrol,Dealer,Manual,0
782,Bajaj Pulsar 220 F,2011,0.22,0.97,203800,Petrol,Dealer,Manual,0
783,City,2010,1.61,12.23,31500,Petrol,Dealer,Manual,0
784,City,2009,3.46,12.23,98200,Petrol,Individual,Manual,0
785,Ktm 390 Duke ,2014,0.47,2.11,153600,Petrol,Individual,Manual,0
786,Hero Super Splendor,2005,0.11,0.46,285300,Petrol,Dealer,Manual,0
787,Hero Extreme,2014,0.32,1.03,97200,Petrol,Dealer,Manual,0
788,Grand I10,2016,1.91,5.24,95000,Petrol,Dealer,Manual,0
789,Grand I10,2013,0.92,5.1,119600,Petrol,Dealer,Manual,0
790,Tvs Apache Rtr 160,2016,0.29,0.65,101300,Petrol,Dealer,Manual,0
791,Bajaj Avenger 220,2016,0.49,1.17,80700,Petrol,Dealer,Manual,0
792,Innova,2014,6.53,18.54,117800,Diesel,Dealer,Manual,0
793,Corolla Altis,2017,4.3,18.7,115400,Petrol,Individual,Manual,0
794,I10,2011,0.67,3.54,208300,Petrol,Individual,Manual,0
795,Activa 3G,2010,0.17,0.62,156800,Petrol,Dealer,Automatic,0
796,Honda Cb Hornet 160R,2016,0.38,0.77,80400,Petrol,Individual,Manual,0
797,City,2013,2.44,11.84,92200,Petrol,Dealer,Manual,0
798,Bajaj Avenger Street 220,2011,0.37,1.45,109100,Petrol,Individual,Manual,0
799,Jazz,2012,1.3,7.9,107900,Petrol,Individual,Manual,0
800,Ktm Rc200,2016,0.68,1.6,61900,Petrol,Individual,Manual,0
801,Yamaha Fz S ,2012,0.15,1.03,159300,Petrol,Individual,Manual,0
802,Fortuner,2013,6.5,27.83,82800,Diesel,Dealer,Automatic,0
803,Ciaz,2017,2.63,10.69,91200,Petrol,Dealer,Manual,0
804,City,2014,3.83,11.92,78700,Petrol,Dealer,Manual,0
805,Bajaj Pulsar Ns 200,2013,0.43,1.4,91300,Petrol,Dealer,Manual,0
806,Brio,2013,1.67,5.94,102600,Petrol,Dealer,Manual,0
807,Bajaj Pulsar 150,2009,0.25,0.78,209700,Petrol,Individual,Manual,0
808,Royal Enfield Classic 500,2010,0.24,1.74,124200,Petrol,Individual,Manual,0
809,Ciaz,2014,3.54,8.35,104100,Petrol,Dealer,Manual,0
810,Brio,2015,2.62,6.34,54400,Petrol,Individual,Manual,0
811,Brio,2012,1.26,5.92,172700,Petrol,Dealer,Manual,0
812,City,2012,3.63,12.05,141300,Petrol,Dealer,Manual,0
813,Bajaj Pulsar 150,2006,0.27,1.24,147100,Petrol,Dealer,Manual,0
